Domain,Number of DNS requests,Missed DNS requests missed,Number of Packets,Number of Bytes,Estimated Packets,Estimated Bytes
mailer110.gate183.sl.smtp.com,3,0,0,0,0.0,0.0
i2-mgpmxghdrbqoxgsaugoeqtajyqqwtg.init.cedexis-radar.net,2,0,0,0,0.0,0.0
princeton-desktopservice.sclintra.com,2,0,0,0,0.0,0.0
mail.athomeapartments.com,3,0,0,0,0.0,0.0
prod-ems-app-elb-01-1227721391.us-west-2.elb.amazonaws.com,1,0,0,0,0.0,0.0
195.246.42.125.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,3,0,0,0,0.0,0.0
pipe.prd.skypedata.akadns.net,2,0,0,0,0.0,0.0
110402e928ef880c23d2ef3b3d6605bb.fp.measure.office.com,1,0,0,0,0.0,0.0
mail-bn8nam11on2106.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
apple.imap.mail.yahoo.com,1,0,1349,89162,1349.0,89162.0
ssaxcode-upos-hz-cdn.acgvideo.com,1,0,2,108,2.0,108.0
a27-89.smtp-out.us-west-2.amazonses.com,1,0,0,0,0.0,0.0
upos-hz-mirrorakam.akamaized.net,1,0,6904,455728,6904.0,455728.0
200-35-75-209.static.telcel.net.ve,1,0,0,0,0.0,0.0
skypedataprdcolcus05.cloudapp.net,1,0,12,800,12.0,800.0
o168-245-123-177.outbound-mail.sendgrid.net,10,0,106,6996,106.0,6996.0
globalprgramrunner.com,3,0,0,0,0.0,0.0
r6---sn-ab5szn7d.c.2mdn.net,1,0,14541,696426,14541.0,696426.0
us.verizon-us.rcs.telephony.goog,1,0,17,1130,17.0,1130.0
encuentroingreso2019.unsa.edu.ar,1,0,0,0,0.0,0.0
128-112-221-154_s-23-63-78-49_ts-1586286911-clienttons-s.akamaihd.net,1,0,0,0,0.0,0.0
qbyn3gqxh5hmwxum2e7q-p7v4gf-be33337a1-clientnsv4-s.akamaihd.net,1,0,0,0,0.0,0.0
crawl-66-249-70-44.googlebot.com,2,0,0,0,0.0,0.0
sync.readcube.com.herokudns.com,2,0,0,0,0.0,0.0
vpn10-client-128-112-65-96.princeton.edu,13,0,0,0,0.0,0.0
r3---sn-ab5szn7s.googlevideo.com,1,0,44046,1849932,44046.0,1849932.0
www.icloud.com.edgekey.net,2,0,0,0,0.0,0.0
nrdp.nccp.geo.netflix.com,1,0,0,0,0.0,0.0
uj3gqtrn5nnbejuttgqibybd7f.gcdn.anvato.net,1,0,13535,893326,13535.0,893326.0
8ca271bd0475d553abd4accc0bca0630.fp.measure.office.com,1,0,0,0,0.0,0.0
seelersmith-com.mail.protection.outlook.com,2,0,0,0,0.0,0.0
sync-778-us-west-2.sync.services.mozilla.com,1,0,0,0,0.0,0.0
host-197.42-43-115.dynamic.totalbb.net.tw,2,0,0,0,0.0,0.0
insitez.blob.core.windows.net,1,0,14,816,14.0,816.0
rtb.adgrx.com.tech.akadns.net,2,0,0,0,0.0,0.0
e.muscleandfitness.com,2,0,0,0,0.0,0.0
api.hac.lp1.acbaa.srv.nintendo.net,2,0,35,2326,35.0,2326.0
09be3c705cd96e88b65ff9ed08e661bb.fp.measure.office.com,2,0,0,0,0.0,0.0
ax17y3tvcf.execute-api.us-east-1.amazonaws.com,1,0,21,1206,21.0,1206.0
wellsfargobankna.demdex.net,1,0,0,0,0.0,0.0
merriamwebster-d.openx.net,1,0,13,714,13.0,714.0
south_east_amr.webshell.suite.office.com.akadns.net,2,0,0,0,0.0,0.0
midcityengineering.com,2,0,0,0,0.0,0.0
146.18.203.35.bc.googleusercontent.com,4,0,0,0,0.0,0.0
vpn10-client-128-112-65-14.princeton.edu,106,0,0,0,0.0,0.0
o8.m.reply1.ebay.com,2,0,0,0,0.0,0.0
assets.homedepot-static.com,1,0,15,998,15.0,998.0
zn_42v6draxyafsjmv-homedepot.siteintercept.qualtrics.com,1,0,43,2334,43.0,2334.0
contentgrid.homedepot-static.com,1,0,25,1658,25.0,1658.0
images.homedepot-static.com,1,0,13,866,13.0,866.0
sonic327-28.consmr.mail.ne1.yahoo.com,2,0,0,0,0.0,0.0
r2---sn-ab5szn7z.c.drive.google.com,1,0,12,672,12.0,672.0
r2---sn-vgqsdn7s.c.drive.google.com,1,0,8408,454080,8408.0,454080.0
mail-oln040092005045.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
43.courier-push-apple.com.akadns.net,1,0,0,0,0.0,0.0
r2---sn-t0a7sn7d.googlevideo.com,2,0,0,0,0.0,0.0
a26-9.smtp-out.us-west-2.amazonses.com,2,0,31,2034,31.0,2034.0
a27-194.smtp-out.us-west-2.amazonses.com,4,0,0,0,0.0,0.0
log-c-907025318.us-east-1.elb.amazonaws.com,2,0,0,0,0.0,0.0
r2---sn-p5qlsnsk.googlevideo.com,2,0,0,0,0.0,0.0
service.sp.aolp-ds-prd.aws.oath.cloud,1,0,0,0,0.0,0.0
erickson-foundation.org,5,0,0,0,0.0,0.0
consumer.lp1.npns.srv.nintendo.net,1,0,9,602,9.0,602.0
AviatorBusinessCard.com,1,0,0,0,0.0,0.0
prod.onenoteonlinesync-onenote.com.akadns.net,1,0,427,28190,427.0,28190.0
www2.pictures.gi.zimbio.com,12,0,0,0,0.0,0.0
g2ee2e300-lp1.s.n.srv.nintendo.net,1,0,59,3902,59.0,3902.0
a-cc-euno-02-skype.cloudapp.net,1,0,0,0,0.0,0.0
worldaz.tr.skype.trafficmanager.net,3,0,0,0,0.0,0.0
successionlistings.com,2,0,0,0,0.0,0.0
skypedataprdcolwus12.cloudapp.net,1,0,0,0,0.0,0.0
a60-159.smtp-out.us-west-2.amazonses.com,1,0,0,0,0.0,0.0
mail-bn8nam12on2096.outbound.protection.outlook.com,3,0,0,0,0.0,0.0
waws-prod-blu-121.cloudapp.net,1,0,0,0,0.0,0.0
cdn.hubblecontent.osi.office.net,1,0,103,5574,103.0,5574.0
static01-nyt-com.cdn.ampproject.org,2,0,378,24948,378.0,24948.0
paintbynumbershome.com,2,0,0,0,0.0,0.0
elb.the-ozone-project.com,1,0,124,8192,124.0,8192.0
co.events.dbl.spamhaus.org,1,0,0,0,0.0,0.0
129.230.49.37.zen.spamhaus.org,1,0,0,0,0.0,0.0
121.242.177.94.bl.score.senderscore.com,1,0,0,0,0.0,0.0
onedriveclucprodbn20030.blob.core.windows.net,1,0,0,0,0.0,0.0
nam11.safelinks.protection.outlook.com,4,0,0,0,0.0,0.0
us-central1-web-services-dp.cloudfunctions.net,1,0,18,1196,18.0,1196.0
110-174-25-77.static.tpgi.com.au,2,0,0,0,0.0,0.0
oncampusadvertising-d.openx.net,1,0,32,2120,32.0,2120.0
assets-us-u11ncmyydwz.stackpathdns.com,1,0,158,10400,158.0,10400.0
e7ad65cf01ed1a8d616e446812811dfc.fp.measure.office.com,1,0,0,0,0.0,0.0
28gfpt40lx5r3t5ozv2ij409-wpengine.netdna-ssl.com,4,0,0,0,0.0,0.0
www.starofthenorthgames.org,2,0,0,0,0.0,0.0
mail-bn7nam10on2103.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
128-112-65-148_s-23-63-78-65_ts-1586286929-clienttons-s.akamaihd.net,4,0,0,0,0.0,0.0
qbyedfaxh5hmaxum2fiq-peufp9-57d89dd6a-clientnsv4-s.akamaihd.net,4,0,0,0,0.0,0.0
r1---sn-ab5l6nzy.googlevideo.com,1,0,0,0,0.0,0.0
host51-164-static.38-85-b.business.telecomitalia.it,2,0,0,0,0.0,0.0
skypedataprdcoljpe00.cloudapp.net,2,0,0,0,0.0,0.0
starofthenorthgames.org,2,0,0,0,0.0,0.0
ad.as.amanad.adtdp.com,2,0,0,0,0.0,0.0
www.kingjamesbibleonline.org,2,0,0,0,0.0,0.0
app.boa.east.rls.rioseo.com,4,0,0,0,0.0,0.0
zn37xwsbwlqwwzzfr-uscisomnichannel.gov1.siteintercept.qualtrics.com,2,0,0,0,0.0,0.0
r2---sn-ab5szn7k.c.2mdn.net,2,0,0,0,0.0,0.0
r2.sn-ab5szn7k.c.2mdn.net,1,0,0,0,0.0,0.0
amp-error-reporting.appspot.com,2,0,0,0,0.0,0.0
privacy.microsoft.com.edgekey.net,2,0,0,0,0.0,0.0
r2---sn-ab5szne7.c.2mdn.net,2,0,0,0,0.0,0.0
mail-dm6nam11on2130.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
e.onlinecitytickets.com,5,0,0,0,0.0,0.0
onedriveclucproddm20026.blob.core.windows.net,1,0,0,0,0.0,0.0
vpn12-client-172-20-218-34.princeton.edu,9,0,0,0,0.0,0.0
mail-dm6nam11olkn2035.outbound.protection.outlook.com,2,0,22,1188,22.0,1188.0
r4---sn-5ualdn7k.googlevideo.com,1,0,14,768,14.0,768.0
librato-collector.genius.com,1,0,1,54,1.0,54.0
artstudentsleague.org,8,0,0,0,0.0,0.0
dl3.pushbulletusercontent.com,2,0,0,0,0.0,0.0
bioleccollaboration.slack.com,4,0,0,0,0.0,0.0
sonic325-31.consmr.mail.ne1.yahoo.com,2,0,0,0,0.0,0.0
a1-1.smtp-out.eu-west-1.amazonses.com,3,0,0,0,0.0,0.0
js-sec.casalemedia.com.edgekey.net,3,0,0,0,0.0,0.0
vmta31.blackboardconnect.com,2,0,0,0,0.0,0.0
serviceunavailable.oclc.org,2,0,0,0,0.0,0.0
79.31.198.155.list.dnswl.org,1,0,0,0,0.0,0.0
smtp-soi-g14-139.aweber.com,3,0,0,0,0.0,0.0
e.box-officetickets.com,2,0,0,0,0.0,0.0
psy-15d25qc0cpf8j7.princeton.edu,1,0,0,0,0.0,0.0
132.17.168.60.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,4,0,0,0,0.0,0.0
real.rotation.guce.aws.oath.cloud,1,0,0,0,0.0,0.0
www4.pictures.gi.zimbio.com,11,0,0,0,0.0,0.0
sonic322-26.consmr.mail.ne1.yahoo.com,2,0,0,0,0.0,0.0
image-cnbcfm-com.cdn.ampproject.org,1,0,0,0,0.0,0.0
smtp01-forward-2.daemonmail.net,2,0,0,0,0.0,0.0
cs670.lb.wpc.apr-1b09e.edgecastdns.net,1,0,0,0,0.0,0.0
cs964.wpc.9465e.mucdn.net,1,0,0,0,0.0,0.0
concertads-configs.vox-cdn.com,3,0,0,0,0.0,0.0
ds-oob-fo-media-router1.prod.media.g01.yahoodns.net,1,0,0,0,0.0,0.0
ipv4-c330-nyc001-ix.1.oca.nflxvideo.net,4,0,0,0,0.0,0.0
ipv4-c340-nyc001-ix.1.oca.nflxvideo.net,4,0,0,0,0.0,0.0
ipv4-c380-nyc001-ix.1.oca.nflxvideo.net,2,0,0,0,0.0,0.0
vpn10-client-128-112-67-193.princeton.edu,2,0,0,0,0.0,0.0
p71-keyvalueservice.icloud.com,1,0,0,0,0.0,0.0
st-v3-univ-srs-lnx-2600.api.splashtop.com,1,0,0,0,0.0,0.0
vpn10-client-128-112-69-250.princeton.edu,18,0,0,0,0.0,0.0
a27-59.smtp-out.us-west-2.amazonses.com,3,0,0,0,0.0,0.0
optanon.blob.core.windows.net,4,0,0,0,0.0,0.0
o1.smtp.butterflypublisher.com,3,0,0,0,0.0,0.0
ups-1937-idf208-ppn.princeton.edu,1,0,0,0,0.0,0.0
participant-com.mail.protection.outlook.com,2,0,0,0,0.0,0.0
34.22.111.13.list.dnswl.org,2,0,0,0,0.0,0.0
email.lifecare-news.com.lookup.dkimwl.org,2,0,0,0,0.0,0.0
researchcomputing.princeton.edu,2,0,0,0,0.0,0.0
sbnationbidder-d.openx.net,3,0,17,1166,17.0,1166.0
www.honeybrookorganicfarm.com,4,0,0,0,0.0,0.0
princetonrwjfteam.slack.com,4,0,0,0,0.0,0.0
honeybrookorganicfarm.com,6,0,0,0,0.0,0.0
252.107.40.77.4vw5piqz5ksoolyszwje5tobsi.sbl-xbl.dq.spamhaus.net,13,0,0,0,0.0,0.0
snowplow-elb-prod1-clarivate-470512675.us-west-2.elb.amazonaws.com,2,0,0,0,0.0,0.0
lexingtonglassworks.com,3,0,0,0,0.0,0.0
platform-bing-com.a-0001.a-msedge.net,1,0,0,0,0.0,0.0
customer-static-189-228-82.iplannetworks.net,3,0,0,0,0.0,0.0
82.228.189.186.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,3,0,0,0,0.0,0.0
mail-bn7nam10on2078.outbound.protection.outlook.com,3,0,2028,109512,2028.0,109512.0
creditkarmacdn-a.akamaihd.net,2,0,0,0,0.0,0.0
pr-pod2-smp-device.apple.com,1,0,35,1914,35.0,1914.0
r2---sn-ab5l6nzr.gvt1.com,1,0,0,0,0.0,0.0
webapi.camera.home.nest.com,2,0,0,0,0.0,0.0
ams.vps-v4.u.avcdn.net,1,0,3,206,3.0,206.0
0.ubuntu.pool.ntp.org,2,0,0,0,0.0,0.0
1.ubuntu.pool.ntp.org,2,0,0,0,0.0,0.0
2.ubuntu.pool.ntp.org,2,0,0,0,0.0,0.0
3.ubuntu.pool.ntp.org,2,0,0,0,0.0,0.0
ap-0685-0031_old.princeton.edu,1,0,0,0,0.0,0.0
ancient-roadrunner-a2eha4sxopm8ra2hqw76dx3l.herokudns.com,2,0,0,0,0.0,0.0
audio-sv5-t1-2-v4v6.pandora.com,2,0,0,0,0.0,0.0
r3---sn-ab5l6n67.googlevideo.com,1,0,202,8484,202.0,8484.0
r4---sn-ab5szn7z.c.2mdn.net,2,0,0,0,0.0,0.0
collector-px4fa7uwuo.px-cloud.net,2,0,0,0,0.0,0.0
s3-us-u11ncmyydwz.stackpathdns.com,1,0,43,2822,43.0,2822.0
friends2follow-us.s3.amazonaws.com,1,0,18,984,18.0,984.0
prod-platform-docker-1575145323.us-east-1.elb.amazonaws.com,1,0,0,0,0.0,0.0
42.130.87.103.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,3,0,0,0,0.0,0.0
80.244.187.181.srvlist.ukfast.net,4,0,0,0,0.0,0.0
r3---sn-ab5szn76.c.2mdn.net,1,0,0,0,0.0,0.0
aerialexperience.com,2,0,0,0,0.0,0.0
r6---sn-ab5szn76.c.2mdn.net,2,0,0,0,0.0,0.0
vpn12-client-172-20-216-54.princeton.edu,8,0,0,0,0.0,0.0
smetrics-ieeexplore.ieee.org,2,0,0,0,0.0,0.0
fvhdpc-com.mail.protection.outlook.com,1,0,0,0,0.0,0.0
textsecure-service.whispersystems.org,1,0,15,998,15.0,998.0
mx-rogers.mail.am0.yahoodns.net,1,0,0,0,0.0,0.0
ipv4-c167-atl001-ix.1.oca.nflxvideo.net,4,0,0,0,0.0,0.0
amp-api-search-edge.apps.apple.com,2,0,0,0,0.0,0.0
d-8008462562116804389.ampproject.net,2,0,0,0,0.0,0.0
www.twosisterscrafting.com,2,0,0,0,0.0,0.0
www.san-diego-travels.com,2,0,0,0,0.0,0.0
ipv4-c154-atl001-ix.1.oca.nflxvideo.net,2,0,0,0,0.0,0.0
ipv4-c159-atl001-ix.1.oca.nflxvideo.net,2,0,0,0,0.0,0.0
mail-dm6nam11on2081.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
61.62.5.93.rev.sfr.net,4,0,0,0,0.0,0.0
vpn12-client-172-20-217-224.princeton.edu,253,0,0,0,0.0,0.0
r6---sn-ab5l6n6l.googlevideo.com,2,0,0,0,0.0,0.0
35.192.115.180.zen.spamhaus.org,1,0,0,0,0.0,0.0
www1.pictures.gi.zimbio.com,8,0,0,0,0.0,0.0
content-ausw2-up-vmg1.uplynk.com,1,0,0,0,0.0,0.0
srv-2020-04-06-18.pixel.parsely.com,1,0,12,800,12.0,800.0
r-b37wczxo16report.wc.yahoodns.net,1,0,0,0,0.0,0.0
r-a6hdd4ak57report.wc.yahoodns.net,1,0,0,0,0.0,0.0
r-cdp0zmop2ireport.wc.yahoodns.net,1,0,0,0,0.0,0.0
init-p01st-lb.push-apple.com.akadns.net,3,0,0,0,0.0,0.0
mx2.a.mail.umich.edu,2,0,0,0,0.0,0.0
ipv4-c287-atl001-ix.1.oca.nflxvideo.net,4,0,0,0,0.0,0.0
c127.criticalimpactinc.com,193,0,49,2670,49.0,2670.0
5714890d2ff282c811f15ba66ad59b04.fp.measure.office.com,1,0,0,0,0.0,0.0
qbyedhlioksygxum2fra-f-75319e06f-clientnsv4-s.akamaihd.net,4,0,0,0,0.0,0.0
96.190.42.208.list.dnswl.org,1,0,0,0,0.0,0.0
stclementmatawan.org,2,0,0,0,0.0,0.0
churchofepiphany.org,2,0,0,0,0.0,0.0
techtransfercentral.com,333,0,0,0,0.0,0.0
stmarysbordentown.org,2,0,0,0,0.0,0.0
ipv4-c267-atl001-ix.1.oca.nflxvideo.net,4,0,0,0,0.0,0.0
stjosephtomsriver.org,2,0,0,0,0.0,0.0
mercymidatlantic.org,2,0,0,0,0.0,0.0
vpn10-client-128-112-69-226.princeton.edu,108,0,0,0,0.0,0.0
parishofsacredheart.org,2,0,0,0,0.0,0.0
mail2.news.breakingpatriotnews.com,2,0,46,3024,46.0,3024.0
stbarnabasbayville.com,2,0,0,0,0.0,0.0
churchofsaintann.net,2,0,0,0,0.0,0.0
api.brs.intl.miui.com,1,0,17,930,17.0,930.0
secure.canadahomestayinternational.com,4,0,0,0,0.0,0.0
stmaryscoltsneck.org,2,0,0,0,0.0,0.0
stkatharinedrexel-nj.org,2,0,0,0,0.0,0.0
ladyofhopeparish.org,2,0,0,0,0.0,0.0
nativitychurchnj.org,2,0,0,0,0.0,0.0
201.252.30.192.list.dnswl.org,2,0,0,0,0.0,0.0
stgabrielsparish.org,2,0,0,0,0.0,0.0
o897.em.app.postmates.com,2,0,52,3432,52.0,3432.0
kelleherpetzoldcpa.com,2,0,0,0,0.0,0.0
m218.criticalimpactinc.com,171,0,50,2712,50.0,2712.0
83f0b255-82c3-4b52-97fa-64a8417cf96b.probe.performance.dropbox.com,1,0,0,0,0.0,0.0
25878.global.siteimproveanalytics.io,1,0,53,2902,53.0,2902.0
players.brightcove.net.edgekey.net,2,0,0,0,0.0,0.0
p3plsmtpa07-01.prod.phx3.secureserver.net,1,0,0,0,0.0,0.0
portal.techtransfercentral.com,2,0,0,0,0.0,0.0
mail150.secondstreetmail.com,2,0,0,0,0.0,0.0
stcatharine-stmargaret.org,2,0,0,0,0.0,0.0
dsl-197-245-217-83.voxdsl.co.za,5,0,0,0,0.0,0.0
a6-44.smtp-out.eu-west-1.amazonses.com,2,0,0,0,0.0,0.0
stpaulsofprinceton.org,2,0,0,0,0.0,0.0
pr-preprod-2.ybp.gysm.yahoodns.net,3,0,0,0,0.0,0.0
o1855.em.my.pizzahut.com,2,0,0,0,0.0,0.0
o1264.abmail.email.theguardian.com,5,0,0,0,0.0,0.0
jesusthegoodshepherd.org,2,0,0,0,0.0,0.0
email.sbpub.com.rhsbl.ahbl.org,1,0,0,0,0.0,0.0
172.4.56.69.list.dnswl.org,1,0,0,0,0.0,0.0
143-137-94-15.host.fibernetwork.com.br,3,0,3,162,3.0,162.0
15.94.137.143.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,3,0,0,0,0.0,0.0
churchofstdominic.com,2,0,0,0,0.0,0.0
stmaximiliankolbechurch.com,2,0,0,0,0.0,0.0
sonic312-24.consmr.mail.gq1.yahoo.com,3,0,0,0,0.0,0.0
p-ess-cssb220090.senate.gov,3,0,0,0,0.0,0.0
saintaloysiusonline.org,2,0,0,0,0.0,0.0
stjamespennington.org,2,0,0,0,0.0,0.0
sonic307-55.consmr.mail.gq1.yahoo.com,3,0,0,0,0.0,0.0
mx1.cc.ic.ac.uk,3,0,0,0,0.0,0.0
visitationrcchurch.org,2,0,0,0,0.0,0.0
timesoftrenton-nj.newsmemory.com,2,0,0,0,0.0,0.0
mycorpuschristichurch.com,2,0,0,0,0.0,0.0
r2---sn-ab5sznld.c.2mdn.net,2,0,0,0,0.0,0.0
sacred-heart-school.org,2,0,0,0,0.0,0.0
www.tm.f.prd.aadg.akadns.net,1,0,0,0,0.0,0.0
api.ad.intl.xiaomi.com,1,0,46,2532,46.0,2532.0
remember-me-production-web-nginx-tier2.shopifycloud.com,1,0,0,0,0.0,0.0
stcatharineschool.net,2,0,0,0,0.0,0.0
saintjeromeschool.org,2,0,0,0,0.0,0.0
sdkconfig.ad.intl.xiaomi.com,1,0,10,552,10.0,552.0
r1---sn-ab5l6nzd.gvt1.com,1,0,7479,493622,7479.0,493622.0
geo.bananastand.io.herokudns.com,1,0,0,0,0.0,0.0
34.137.37.188.rev.vodafone.pt,1,0,0,0,0.0,0.0
tk2-233-26162.vs.sakura.ne.jp,2,0,3,198,3.0,198.0
r1---sn-ab5szn7l.googlevideo.com,2,0,0,0,0.0,0.0
app.fera.ai.herokudns.com,2,0,0,0,0.0,0.0
r1---sn-vgqsknls.googlevideo.com,2,0,0,0,0.0,0.0
r4---sn-3pm7sn7d.googlevideo.com,2,0,0,0,0.0,0.0
mail-dm3gcc02on2118.outbound.protection.outlook.com,2,0,0,0,0.0,0.0
mail-bl2gcc02on2090.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
rs2pbnyxh5hmwxum2fxa-pcf2xe-2ac57dd17-clientnsv4-s.akamaihd.net,1,0,13,866,13.0,866.0
l9bjkkhaycw6f8f4.soundcloud.com,2,0,0,0,0.0,0.0
policykeyservice.dc.ad.msft.net,6,0,34,1860,34.0,1860.0
vpn12-client-172-20-192-2.princeton.edu,16,0,0,0,0.0,0.0
w2txo5aaz6uhfkwrngtwp3lardpdvzapox2ll7x2f02a2cd90afae7basac.d.aa.online-metrix.net,1,0,10,668,10.0,668.0
stickyaddtocartbar.azurewebsites.net,3,0,0,0,0.0,0.0
waws-prod-blu-041.cloudapp.net,2,0,0,0,0.0,0.0
d4af15d5f0b930b722b18070b36bcb7c.clo.footprintdns.com,1,0,16,876,16.0,876.0
cryptodouble600562803.files.wordpress.com,1,0,23,1254,23.0,1254.0
fddbcaf051912a051dc9a6c559c58e56.fp.measure.office.com,1,0,15,858,15.0,858.0
customer-static-190-81.iplannetworks.net,1,0,0,0,0.0,0.0
monorail-production-web-tier2.shopifycloud.com,1,0,0,0,0.0,0.0
247.167.98.109.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,4,0,0,0,0.0,0.0
cbsdfp5832910442.s.moatpixel.com,3,0,0,0,0.0,0.0
ip-72-167-224-135.ip.secureserver.net,4,0,0,0,0.0,0.0
stmedia-audience.com,6,0,10,540,10.0,540.0
mx141.a.outbound.createsend.com,8,0,229,12366,229.0,12366.0
r1---sn-ab5l6n6l.googlevideo.com,2,0,0,0,0.0,0.0
128.63.78.217.4vw5piqz5ksoolyszwje5tobsi.zen.dq.spamhaus.net,2,0,0,0,0.0,0.0
mx16.a.outbound.createsend.com,1,0,0,0,0.0,0.0
0.us.pool.ntp.org,1,0,1,42,1.0,42.0
seungworkstation33.princeton.edu,1,0,0,0,0.0,0.0
565bffe83d16c5e1485e09d13a8e3b9d.fp.measure.office.com,2,0,0,0,0.0,0.0
mail-dm6nam12olkn2052.outbound.protection.outlook.com,2,0,22,1188,22.0,1188.0
onedriveclubprodbn20020.blob.core.windows.net,2,0,0,0,0.0,0.0
f9bebf864e1b09625d06851763626e81.fp.measure.office.com,2,0,0,0,0.0,0.0
ec2-18-231-68-111.sa-east-1.compute.amazonaws.com,12,0,0,0,0.0,0.0
046ebda677c64e0496ed7959b1412f1d.js.ubembed.com,1,0,14,944,14.0,944.0
ec2-52-220-163-113.ap-southeast-1.compute.amazonaws.com,4,0,0,0,0.0,0.0
hls.itunes-apple.com.akadns.net,3,0,29968,1977888,29968.0,1977888.0
recreationalequipmen.tt.omtrdc.net,1,0,19,1030,19.0,1030.0
1fe6910a3d96d6508fbc33d3f593de3f.fp.measure.office.com,2,0,0,0,0.0,0.0
t0167702.iavs9x.avg.u.avcdn.net,2,0,4,228,4.0,228.0
w7322392.iavs9x.avg.u.avcdn.net,2,0,0,0,0.0,0.0
p7812538.iavs9x.avg.u.avcdn.net,2,0,5,282,5.0,282.0
p09-keyvalueservice.icloud.com,4,0,250,16564,250.0,16564.0
zn9ykzvxooaxghil3-rei.siteintercept.qualtrics.com,1,0,49,2658,49.0,2658.0
origin-analytics-prod.production.braintree-api.com,2,0,0,0,0.0,0.0
www.mozilla.org.cdn.cloudflare.net,2,0,0,0,0.0,0.0
rrcs-67-53-52-108.west.biz.rr.com,5,0,0,0,0.0,0.0
assets-us-west-2.queue-it.net,2,0,0,0,0.0,0.0
sonic318-38.consmr.mail.ne1.yahoo.com,2,0,30,1980,30.0,1980.0
us-west-2-perf-api.queue-it.net,1,0,0,0,0.0,0.0
r6---sn-ab5l6nsr.googlevideo.com,4,0,0,0,0.0,0.0
devicebackupandrestore.amazon.com,1,0,0,0,0.0,0.0
princetonhumanities.slack.com,3,0,0,0,0.0,0.0
orf-d25rk061gg7v.princeton.edu,1,0,0,0,0.0,0.0
p1-108023.e.cigarsinternational.com,5,0,0,0,0.0,0.0
sonic332-13.consmr.mail.ne1.yahoo.com,4,0,0,0,0.0,0.0
content-earthengine.googleapis.com,2,0,0,0,0.0,0.0
sync-637-us-west-2.sync.services.mozilla.com,1,0,0,0,0.0,0.0
edt-networkworld-com.msgfocus.com,15,0,0,0,0.0,0.0
p49-imap.mail.me.com.akadns.net,1,0,26,1724,26.0,1724.0
home2-device-api.coro.net,2,0,42,2316,42.0,2316.0
apps-mzstatic-cdn.itunes-apple.com.akadns.net,1,0,6,404,6.0,404.0
d193448a.ess.barracudanetworks.com,1,0,0,0,0.0,0.0
www.princetonradiology.com,1,0,736,48640,736.0,48640.0
dualstack.iheartmedia.map.fastly.net,2,0,0,0,0.0,0.0
psu-edu.mail.protection.outlook.com,2,0,0,0,0.0,0.0
a27-48.smtp-out.us-west-2.amazonses.com,1,0,0,0,0.0,0.0
professionaleventrun.com,4,0,0,0,0.0,0.0
apptrailers.itunes.g.aaplimg.com,8,0,0,0,0.0,0.0
appboot.us-east-1.prodaa.netflix.com,2,0,0,0,0.0,0.0
customerevents.us-east-1.prodaa.netflix.com,2,0,0,0,0.0,0.0
nrdp.nccp.us-east-1.prodaa.netflix.com,2,0,0,0,0.0,0.0
ichnaea.us-east-1.prodaa.netflix.com,2,0,0,0,0.0,0.0
uiboot.us-east-1.prodaa.netflix.com,2,0,0,0,0.0,0.0
api-global.us-east-1.prodaa.netflix.com,2,0,0,0,0.0,0.0
skypedataprdcolwus14.cloudapp.net,20,0,0,0,0.0,0.0
178.210.60.190.host.ifxnetworks.com,2,0,0,0,0.0,0.0
events.fera.ai.herokudns.com,1,0,0,0,0.0,0.0
apdataweigh-com.mail.protection.outlook.com,11,0,31,2054,31.0,2054.0
r5---sn-ab5sznle.gvt1.com,2,0,0,0,0.0,0.0
onedriveclucprodbn20001.blob.core.windows.net,1,0,18,984,18.0,984.0
p4-dkqcapnczfuoe-dmaqxqns3hibu345-if-v6exp3-v4.metric.gstatic.com,1,0,0,0,0.0,0.0
connectivitycheck.android.com,2,0,0,0,0.0,0.0
ox-delivery-prod-1-us-central1.openx.net,5,0,0,0,0.0,0.0
events-endpoint-g-1919267118.us-east-1.elb.amazonaws.com,2,0,27,1806,27.0,1806.0
upgr-avfree-2017.2d8cd.cdn.bitdefender.net,1,0,386,20916,386.0,20916.0
a27-12.smtp-out.us-west-2.amazonses.com,1,0,0,0,0.0,0.0
ec2-3-1-211-209.ap-southeast-1.compute.amazonaws.com,4,0,0,0,0.0,0.0
mail-co1nam11on2056.outbound.protection.outlook.com,1,0,0,0,0.0,0.0
vmta34.blackboardconnect.com,2,0,14,756,14.0,756.0
momscleanairforce.org,3,0,0,0,0.0,0.0
tommybahamagroupinc.demdex.net,1,0,0,0,0.0,0.0
tommybahamagroupinc.tt.omtrdc.net,1,0,0,0,0.0,0.0
engagement-collector.mobify.net,2,0,0,0,0.0,0.0
